Fuel _Type_Code,Station_Name,Street_Address,City,State,ZIP,Station_Phone,Access_Days_Time,Cards_Accepted,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,Geocode_Status,Latitude,Longitude,EV_Connector_Types,Country,Facility_Type,E85_Other_Ethanol_Blends
E85,Sunoco,1636 Southgate Dr,Rosenberg,TX,77471,281-232-3243,24 hours daily,A Cash D FleetOne M Trillium V,,,,GPS,29.54552732,-95.80911959,,US,GAS_STATION,
E85,Speedway #3962,5951 E Rockton Rd,Roscoe,IL,61073,815-389-4920,24 hours daily,A D M Trillium V,,,,GPS,42.45626213,-89.00081251,,US,GAS_STATION,
BD,Speedway #3962,5951 E Rockton Rd,Roscoe,IL,61073,815-389-4920,24 hours daily,A Cash Checks D FleetOne M V,,,,GPS,42.45626213,-89.00081251,,US,GAS_STATION,
E85,Amoco,101 Matanzas Woods Pkwy,Palm Coast,FL,32137,386-387-1569,24 hours daily,A Cash D FleetOne M V,,,,GPS,29.60270022,-81.2836246,,US,GAS_STATION,
E85,Royal Farms,7560 Belair Rd,Nottingham,MD,21236,410-870-7257,24 hours daily,A Cash D FleetOne M V,,,,200-8,39.3654,-76.51939,,US,GAS_STATION,
ELEC,Sheehy Manor,8 Carondelet Dr,Watervliet,NY,12189,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,42.73205,-73.73064,J1772,US,MULTI_UNIT_DWELLING,
ELEC,Residences at Covered Bridge,850 Vine St,Liverpool,NY,13088,844-623-1001,24 hours daily,A CREDIT D M V,,12,,GPS,43.10613,-76.20131,J1772,US,MULTI_UNIT_DWELLING,
ELEC,Residences at Covered Bridge - Pool,850 Vine St.,Liverpool,NY,13088,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,43.10597,-76.20068,J1772,US,MULTI_UNIT_DWELLING,
ELEC,1000 Kenwood Ct Woodlands,1000 Kenwood Ct,Latham,NY,12110,844-623-1001,24 hours daily,A CREDIT D M V,,6,,GPS,42.74828,-73.77168,J1772,US,MULTI_UNIT_DWELLING,
ELEC,Burnt Hills-Ballston Lake CSD,88 Lake Hill Rd,Burnt Hills,NY,12027,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,42.91241,-73.89118,J1772,US,SCHOOL,
ELEC,122 South Church St,122 South Church St,Schenectady,NY,12305,844-623-1001,24 hours daily,A CREDIT D M V,,6,,GPS,42.81377,-73.948,J1772,US,PARKING_LOT,
ELEC,175 Washington Ave,175 Washington Ave,Bridgeport,CT,6604,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,41.17783,-73.198,J1772,US,PARK,
ELEC,Glendale Home,59 Hetcheltown Rd,Schenectady,NY,12302,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,42.87525,-73.91008,J1772,US,MULTI_UNIT_DWELLING,
ELEC,DeLaet's 555-Two,100 New Broadway,Rensselaer,NY,12144,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,42.64548,-73.74434,J1772,US,MULTI_UNIT_DWELLING,
ELEC,45 Wheeler Ave,45 Wheeler Ave,Bridgeport,CT,6606,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,41.19329,-73.19936,J1772,US,MULTI_UNIT_DWELLING,
ELEC,Livingood's Restaurant & Brewery,697 Bear Swamp Rd,Peru,NY,12972,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,44.57624,-73.51153,J1772,US,RESTAURANT,
ELEC,Saratoga National Bank,171 S Broadway,Saratoga Springs,NY,12866,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,43.07211,-73.78841,J1772,US,BANK,
ELEC,Mercedes Benz of Bakersfield,5600 Gasoline Alley Dr,Bakersfield,CA,93313,661-396-4040,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,CREDIT,1,2,,200-8,35.30357,-119.03471,J1772,US,CAR_DEALER,
ELEC,Baldwin Ford Charging Station,801 S Westwood Blvd,Poplar Bluff,MO,63901,573-625-1854,24 hours daily,,,1,,200-8,36.75039,-90.41193,J1772,US,CAR_DEALER,
ELEC,New Orleans Ernest N. Morial Convention Center - Lot F Parking,400 Calliope St,New Orleans,LA,70130,504-582-3193,8am to 6pm daily,,,4,,GPS,29.93655069,-90.06448732,J1772,US,CONVENTION_CENTER,
ELEC,Energy Conservation Works - Lower Valley Energy,4000 S Highway 89,Jackson,WY,83001,307-733-2446,24 hours daily,,,1,,200-9,43.420504,-110.774568,J1772,US,STANDALONE_STATION,
ELEC,900 Shaker Run,900 Shaker Run,Albany,NY,12205,844-623-1001,24 hours daily,A CREDIT D M V,,6,,GPS,42.72732,-73.82004,J1772,US,MULTI_UNIT_DWELLING,
ELEC,Holiday Inn - Johnstown Side,308 N Comrie Ave,Johnstown,NY,12095,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,43.02306,-74.36016,J1772,US,HOTEL,
ELEC,Holiday Inn - Johnstown Back,308 N Comrie Ave,Johnstown,NY,12095,844-623-1001,24 hours daily,A CREDIT D M V,,2,,GPS,43.02237,-74.36024,J1772,US,HOTEL,
ELEC,Van Patten Golf Club,924 Main St,Clifton Park,NY,12065,844-623-1001,24 hours daily,A CREDIT D M V,,50,,GPS,42.9043,-73.82818,J1772,US,REC_SPORTS_FACILITY,
ELEC,Gavin Park,10 Lewis Rd,Saratoga Springs,NY,12866,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,43.11845,-73.75044,J1772,US,PARK,
ELEC,1035 Fairfield Ave,1035 Fairfield Ave,Bridgeport,CT,6605,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,41.17405,-73.20426,J1772,US,MULTI_UNIT_DWELLING,
ELEC,Best Tile Schenectady,2241 Central Ave,Schenectady,NY,12304,844-623-1001,24 hours daily,A CREDIT D M V,,2,,GPS,42.76501,-73.88573,J1772,US,OTHER,
ELEC,King Thiel Senior Community,17 Elks Ln,Latham,NY,12110,844-623-1001,24 hours daily,A CREDIT D M V,,4,,GPS,42.72645,-73.74179,J1772,US,MULTI_UNIT_DWELLING,
ELEC,Seago Pantry,15130 Seagoville Rd,Dallas,TX,75253,817-659-1030,24 hours daily,CREDIT Debit,,2,,GPS,32.687619,-96.5913146,J1772,US,PARKING_GARAGE,
ELEC,80 Food Mart,3527 U.S. 80 Frontage Rd,Mesquite,TX,75150,817-659-1030,24 hours daily,CREDIT D Debit M V,,2,,GPS,32.7932572,-96.6549832,J1772,US,PARKING_GARAGE,
ELEC,Deacon's Chrysler Dodge Jeep RAM,835 Som Center Rd,Mayfield,OH,44143,440-442-0424,24 hours daily,A D Debit M V,,2,,GPS,41.53789461,-81.43832085,J1772,US,CAR_DEALER,
ELEC,Volvo Cars Mercedes Benz Pensacola,3050 W Navy Blvd,Pensacola,FL,32505,877-759-7297,24 hours daily,A D Debit M V,,,1,GPS,30.41264177,-87.25115467,J1772COMBO,US,CAR_DEALER,
ELEC,Ever'man Cooperative Grocery,315 W Garden St,Pensacola,FL,32502,850-438-0402,24 hours daily,A D Debit M V,,2,,GPS,30.41138225,-87.22079225,J1772,US,GROCERY,
ELEC,Pensacola International Airport Parking Garage,2430 Airport Blvd,Pensacola,FL,32504,850-435-8767,24 hours daily,A D Debit M V,,6,,GPS,30.47584386,-87.19538554,J1772,US,PARKING_GARAGE,
ELEC,Ever'man Cooperative Grocery & Café,1000 E 9 Mile Rd,Pensacola,FL,32514,850-316-3700,24 hours daily,A D Debit M V,,4,,GPS,30.5334781,-87.24368527,J1772,US,GROCERY,
ELEC,Holiday Inn Express Gulf Breeze,50 Daniel Dr,Gulf Breeze,FL,32561,850-990-7004,24 hours daily,A D Debit M V,,1,,GPS,30.36421703,-87.1663486,J1772,US,HOTEL,
ELEC,Sandy and Bubba's Milton Chevrolet,5925 Highway 90,Milton,FL,32583,850-564-3015,24 hours daily,A D Debit M V,,1,,GPS,30.601838,-87.075831,J1772,US,CAR_DEALER,
ELEC,Volkswagen Fort Walton Beach,130 Hollywood Blvd NW,Fort Walton Beach,FL,32548,850-753-2203,24 hours daily,A D Debit M V,,,1,GPS,30.41224602,-86.62264161,J1772COMBO,US,CAR_DEALER,
ELEC,Culver's Restaurant,206 Green Acres Rd,Fort Walton Beach,FL,32547,850-200-4301,24 hours daily,A D Debit M V,,1,,GPS,30.45656234,-86.63861498,J1772,US,RESTAURANT,
ELEC,Center Street Parking Ramp,11 W Center St,Rochester,MN,55902,507-282-4545,24 hours daily,A D Debit M V,,2,,GPS,44.02345073,-92.46352187,J1772,US,PARKING_GARAGE,
ELEC,3rd St Parking Ramp,100 3rd St SW,Rochester,MN,55902,507-282-4545.,24 hours daily,A D Debit M V,,2,,GPS,44.02031898,-92.46489231,J1772,US,PARKING_GARAGE,
ELEC,Jordan Downs,2365 E Century Blvd,Los Angeles,CA,90002,866-300-3827,24 hours daily,A D Debit M V,,1,2,GPS,33.94676211,-118.2299415,CHADEMO J1772 J1772COMBO,US,PARKING_LOT,
ELEC,City of Los Angeles - Lot 696,835 N Avalon Blvd,Wimington,CA,90744,866-300-3827,24 hours daily,A D Debit M V,,,4,GPS,33.78109773,-118.263055,CHADEMO J1772COMBO,US,PARKING_LOT,
ELEC,City of Los Angeles - Lot 744,8463 S Vermont Ave,Los Angeles,CA,90044,866-300-3827,24 hours daily,A D Debit M V,,2,3,GPS,33.96147438,-118.2920916,CHADEMO J1772 J1772COMBO,US,PARKING_LOT,
ELEC,Palmdale Metrolink Clock Tower,39000 Clock Tower Plaza Dr E,Palmdale,CA,93550,866-300-3827,24 hours daily,A D Debit M V,,12,,GPS,34.59065015,-118.1203104,J1772,US,PARKING_LOT,
ELEC,1820 Industrial St,1820 Industrial St,Los Angeles,CA,90021,866-300-3827,24 hours daily,A D Debit M V,,14,4,GPS,34.0352404,-118.2339814,CHADEMO J1772 J1772COMBO,US,PARKING_LOT,
E85,Zippy Mart,6780 W Hendon Ave,Fresno,CA,93722,559-441-3055,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,36.83659,-119.91332,,US,GAS_STATION,
E85,SAHIKA CORP,25048 VALENCIA BLVD,Santa Clarita,CA,91355,661-753-3015,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,34.40835,-118.5742,,US,GAS_STATION,
E85,76,4688 Temescal Canyon Rd,Corona,CA,92883,951-756-2909,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,GPS,33.80814582,-117.5049722,,US,GAS_STATION,
E85,Bear Oil Co Inc,24913 Redlands Blvd,Loma Linda,CA,92354,909-478-9047,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,34.06274,-117.2608,,US,GAS_STATION,
E85,Euclid Fuel Inc,15380 Nisqualli Rd,Victorville,CA,92395,951-756-2909,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,34.48572,-117.32833,,US,GAS_STATION,
E85,DBA TBD CREST 1 - 76,15290 Mojave Dr,Victorville,CA,92394,951-756-2909,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,34.52879,-117.33067,,US,GAS_STATION,
E85,Basir Rezvani,4350 Mills Cir,Ontario,CA,91764,909-481-7055,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,34.0722,-117.55696,,US,GAS_STATION,
E85,Carlsbad Fuel and Convenience,7602 El Camino Real,Carlsbad,CA,92009,760-632-1129,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,33.08736,-117.26846,,US,GAS_STATION,
E85,Brookvale Gas & Saves,35550 Fremont Blvd,Fremont,CA,94536,510-565-1062,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,37.56825,-122.02614,,US,GAS_STATION,
E85,CF UNITED 2700009,16455 Victory Blvd,Van Nuys,CA,91406,818-780-0981,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,34.18696,-118.49196,,US,GAS_STATION,
E85,American Royal Petroleum Inc,13106 Valley Blvd,La Puente,CA,91746,626-871-4903,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,34.05156,-118,,US,GAS_STATION,
E85,Lucent Retail Stores Inc,11295 Mulberry Ave,Fontana,CA,92337,800-527-5476,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,34.04855,-117.50647,,US,GAS_STATION,
E85,American Royal Petroleum,11025 Washington Blvd,La Puente,CA,91746,562-463-1719,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,33.97291,-118.07459,,US,GAS_STATION,
E85,Crescent Fuel,7760 Crescent Ave,Buena Park,CA,90620,800-527-5476,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,33.83902,-117.99754,,US,GAS_STATION,
E85,76,7200 Woodman Ave,Van Nuys,CA,91405,818-997-6919,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,34.20147,-118.43086,,US,GAS_STATION,
E85,CF UNITED 2700028,5544 Laurel Canyon Blvd,North Hollywood,CA,91607,818-509-0784,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,GPS,34.17189947,-118.3961359,,US,GAS_STATION,
E85,Commonwealth Fuel Inc,2043 W Commonwealth Ave,Fullerton,CA,92833,714-578-5034,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,33.87032,-117.96783,,US,GAS_STATION,
E85,Alder Fuel Inc,1944 N Alder Ave,Rialto,CA,92376,951-756-2909,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,GPS,34.13464797,-117.4185522,,US,GAS_STATION,
E85,CF UNITED LLC 2700008,1776 Cloverfield Blvd,Santa Monica,CA,90404,310-264-5635,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,34.02544,-118.47085,,US,GAS_STATION,
E85,UNITED BROTHERS ENTERPRISES INC,1716 Webster St,Alameda,CA,94501,510-865-1492,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,37.77696,-122.2765,,US,GAS_STATION,
E85,EZ STOP UNION 76,1400 W Texas St,Fairfield,CA,94533,707-426-3420,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,38.24969,-122.05275,,US,GAS_STATION,
E85,The Refinery General Store Inc,1327 W Anaheim St,Wilmington,CA,90039,310-549-1050,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,33.77934,-118.27919,,US,GAS_STATION,
E85,76,1108 W Kendall Dr,San Bernardino,CA,92407,909-882-0037,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,34.16607,-117.30911,,US,GAS_STATION,
E85,CF UNITED LLC 2700011,210 S Gaffey St,San Pedro,CA,90731,310-832-3994,24 hours daily,A Cash Checks CREDIT D FleetOne M V Wright_Exp,,,,200-8,33.74209,-118.29212,,US,GAS_STATION,
ELEC,Leone Plaza,11185 Edinboro Rd,Edinboro,PA,16412,814-282-5085,24 hours daily,CREDIT,,4,,GPS,41.93403798,-80.12609974,J1772,US,SHOPPING_CENTER,
E85,Kwik Star #1155,1101 NE 56th St,Pleasant Hill,IA,50327,515-320-7113,24 hours daily,Cash CREDIT,,,,200-9,41.59992,-93.50292,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Kwik Star #1156,1350 Industrial Park Dr,Oelwein,IA,50662,319-636-7100,24 hours daily,ANDROID_PAY APPLE_PAY Cash Comdata CREDIT EFS FleetOne FuelMan TCH Voyager Wright_Exp,,,,200-9,42.65891,-91.90919,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Kwik Star #1186,2030 21st St NW,Altoona,IA,50009,515-320-7114,24 hours daily,ANDROID_PAY APPLE_PAY Cash Comdata CREDIT EFS FleetOne FuelMan TCH Voyager Wright_Exp,,,,200-6,41.67156596,-93.4843649,,US,CONVENIENCE_STORE,"[""E15""]"
ELEC,Washington Township RecPlex,895 Miamisburg Centerville Rd,Washington Township,OH,45459,937-433-0130,6am-9pm daily,ANDROID_PAY APPLE_PAY CREDIT Debit,,2,,200-8,39.62847,-84.18514,J1772,US,REC_SPORTS_FACILITY,
ELEC,Canal Park,1015 2nd Pl SE,Washington,DC,20003,877-370-3802,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D M,,2,,GPS,38.8779161,-77.0027427,J1772,US,PARK,
RD,Propel Fuels - Chevron,735 W Capitol Expy,San Jose,CA,95136,408-979-7811 x10,24 hours daily,,,,,200-9,37.275418,-121.866073,,US,CONVENIENCE_STORE,
RD,Western States Oil,2709 Teagarden St,San Leandro,CA,94577,510-895-1037,5am-7pm daily,A Cash CREDIT D Debit M V,,,,200-8,37.70687,-122.1594,,US,CONVENIENCE_STORE,
RD,Western States Oil,1790 S 10th St,San Jose,CA,95112,408-292-1041,24 hours daily,A Cash CREDIT D Debit M V,,,,200-8,37.31412,-121.86017,,US,CONVENIENCE_STORE,
RD,7-Eleven,1369 Erringer Rd,Simi Valley,CA,93065,805-584-9726,24 hours S-S,A Cash D M V,,,,200-9,34.264176,-118.761741,,US,GAS_STATION,
RD,Star Oilco - SeQuential Biofuels,8445 N Kerby Ave,Portland,OR,97217,503-283-1256,24 hours daily; contact station to arrange for card key,CFN,,,,200-8,45.584711,-122.672335,,US,STANDALONE_STATION,
RD,76 - Circle K,22400 Van Buren Blvd,March Air Reserve Base,CA,92518,951-653-1400,24 hours daily,A Cash D M V,,,,GPS,33.88857607,-117.2755428,,US,CONVENIENCE_STORE,
RD,BioFuel Oasis,1441 Ashby Ave,Berkeley,CA,94702,510-665-5509,"11am-7pm M-Sat, 12pm-4pm Sun; extended hours when using the Fueling Freedom card; visit biofueloasis.com for details",A Cash D FleetOne M V,,,,200-9,37.853452,-122.279305,,US,CONVENIENCE_STORE,
ELEC,Wawa - Tesla Supercharger,1600 South Hiatus Rd,Pembroke Pines,FL,33025,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,25.99428,-80.29639,TESLA,US,GAS_STATION,
ELEC,Meijer - Tesla Supercharger,6200 South Pennsylvania Avenue,Lansing,MI,48911,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,42.667063,-84.540184,TESLA,US,GROCERY,
ELEC,Chevron - Tesla Supercharger,1819  Cloverfield Boulevard,Santa Monica,CA,90404,877-798-3752,24 hours daily,A D Debit M V,,,16,GPS,34.025027,-118.469332,TESLA,US,GAS_STATION,
ELEC,Windhaven Park - Tesla Supercharger,6101 Windhaven Pkwy,Plano,TX,75093,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,33.0559,-96.8308,TESLA,US,SHOPPING_CENTER,
ELEC,The Florida Mall - Tesla Supercharger,8001  South Orange Blossom Trail,"Orlando, FL",FL,32809,877-798-3752,24 hours daily,A D Debit M V,,,16,GPS,28.44846,-81.3947,TESLA,US,SHOPPING_MALL,
ELEC,Circle K - Tesla Supercharger,11235 South Fortuna Road,Yuma,AZ,85367,877-798-3752,24 hours daily,A D Debit M V,,,16,GPS,32.668085,-114.443535,TESLA,US,PARKING_LOT,
ELEC,Meijer - Tesla Supercharger,815  S Randall Rd,Elgin,IL,60123,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,42.0125045,-88.3356508,TESLA,US,GROCERY,
ELEC,Laguna Promenade - Tesla Supercharger,7119  Elk Grove Boulevard,Elk Grove,CA,95758,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,38.409915,-121.418091,TESLA,US,SHOPPING_MALL,
ELEC,Target - Tesla Supercharger,69320  LA-21,Covington,LA,70433,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,30.443498,-90.141131,TESLA,US,SHOPPING_CENTER,
ELEC,McIntyre Square - Tesla Supercharger,2650  East Garvey Avenue South,West Covina,CA,91791,877-798-3752,24 hours daily,A D Debit M V,,,16,GPS,34.070633,-117.889128,TESLA,US,SHOPPING_CENTER,
ELEC,Hanes Towne Village Shopping Center - Tesla Supercharger,240  Harvey St,Winston-Salem,NC,27103,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,36.084399,-80.295303,TESLA,US,SHOPPING_CENTER,
ELEC,Target - Tesla Supercharger,4433  South Pulaski Road,Chicago,IL,60632,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,41.813258,-87.72186,TESLA,US,SHOPPING_CENTER,
ELEC,Yosemite View Lodge - Tesla Supercharger,11136 CA-140,El Portal,CA,95318,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,37.679147,-119.763203,TESLA,US,HOTEL,
ELEC,Sheetz - Tesla Supercharger,12604 Dunnings Hwy,Claysburg,PA,16625,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,40.273747,-78.459841,TESLA,US,GAS_STATION,
ELEC,Portofino Plaza - Tesla Supercharger,19073 I-45,Shenandoah,TX,77385,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,30.188696,-95.452187,TESLA,US,SHOPPING_CENTER,
ELEC,Meijer - Tesla Supercharger,3825 Carpenter Road,Ypsilanti,MI,48197,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,42.23272899,-83.67857226,TESLA,US,GROCERY,
ELEC,"Chugiak, AK - Tesla Supercharger",22211 Birchwood Loop Road,Chugiak,AK,99567,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,61.403335,-149.467864,TESLA,US,GAS_STATION,
ELEC,Stacy Plaza - Tesla Supercharger,7701 Stacy Rd,McKinney,TX,75070,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,33.151856,-96.717094,TESLA,US,GAS_STATION,
ELEC,Wawa - Tesla Supercharger,1800 Ticonderoga Blvd,Chester Springs,PA,19425,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,40.0752767,-75.68595024,TESLA,US,GAS_STATION,
ELEC,Target - Tesla Supercharger,5715 North 19th Avenue,Phoenix,AZ,85015,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,33.521675,-112.099134,TESLA,US,SHOPPING_CENTER,
ELEC,Piggly Wiggly - Tesla Supercharger,90  Liberty Hill Place,Evergreen,AL,36401,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,31.4572327,-86.961598,TESLA,US,GROCERY,
ELEC,West's Plaza Country Mart - Tesla Supercharger,1900 North Buckeye Avenue,Abilene,KS,67410,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,38.935475,-97.215188,TESLA,US,GROCERY,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,Tukwila,WA,98188,877-798-3752,24 hours daily,A D Debit M V,,,16,GPS,47.455407,-122.256023,TESLA,US,SHOPPING_CENTER,
ELEC,Trig's - Tesla Supercharger,8707 Blumenstein Rd,Minocqua,WI,54548,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,45.887408,-89.720753,TESLA,US,SHOPPING_CENTER,
ELEC,Circle K - Tesla Supercharger,823 E Washington Ave,Ashburn,GA,31714,877-798-3752,24 hours daily,A D Debit M V,,,16,GPS,31.71235566,-83.638252,TESLA,US,GAS_STATION,
ELEC,Centennial Center - Tesla Supercharger,7860  West Tropical Parkway,Las Vegas,NV,89149,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,36.271562,-115.265474,TESLA,US,PARKING_LOT,
ELEC,Lumen West LA - Tesla Supercharger,11355 West Olympic Boulevard,Los Angeles,CA,90064,877-798-3752,5am-12am daily,A D Debit M V,,,16,GPS,34.038481,-118.443844,TESLA,US,PARKING_GARAGE,
ELEC,Atlantic Village - Tesla Supercharger,701  North Federal Highway,Hallandale Beach,FL,33009,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,25.993716,-80.143297,TESLA,US,PARKING_LOT,
ELEC,Lenox Commons - Tesla Supercharger,55  Pittsfield Rd,Lenox,MA,1240,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,42.37706537,-73.27735524,TESLA,US,PARKING_LOT,
ELEC,Virgina Way Center - Tesla Supercharger,502 East Virginia Way,Barstow,CA,92311,877-798-3752,24 hours daily,A D Debit M V,,,10,GPS,34.886438,-117.019894,TESLA,US,GROCERY,
ELEC,Buc-Ees - Tesla Supercharger,2330 Gateway N Dr,Daytona Beach,FL,32117,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,29.223727,-81.102325,TESLA,US,GAS_STATION,
ELEC,Village on the Parkway - Tesla Supercharger,5100  Belt Line Road,Dallas,TX,75254,877-798-3752,24 hours daily,A D Debit M V,,,16,GPS,32.950179,-96.818509,TESLA,US,SHOPPING_CENTER,
ELEC,Hotel Marcel - Tesla Supercharger,500  Sargent Drive,New Haven,CT,6511,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,41.297278,-72.917874,TESLA,US,SHOPPING_CENTER,
ELEC,South Hills Market District - Tesla Supercharger,7000 Oxford Drive,Bethel Park,PA,15102,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,40.346069,-80.047157,TESLA,US,GROCERY,
ELEC,Connexion - Tesla Supercharger,1570 Holcomb Bridge Rd,Roswell,GA,30076,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,34.01915625,-84.3129057,TESLA,US,SHOPPING_CENTER,
ELEC,Dunkin - Tesla Supercharger,1  Starr Ridge Rd,Brewster,NY,10509,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,41.391831,-73.595235,J1772COMBO TESLA,US,SHOPPING_CENTER,
ELEC,Wawa - Tesla Supercharger,1100 Pulaski Highway,Bear,DE,19701,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,39.63227,-75.66042,TESLA,US,GAS_STATION,
ELEC,The Grove Northridge - Tesla Supercharger,9000 Tampa Ave,Northridge,CA,91324,877-798-3752,24 hours daily,A D Debit M V,,,24,GPS,34.234722,-118.553231,TESLA,US,SHOPPING_CENTER,
ELEC,Burger King - Tesla Supercharger,30038 Road 8,Dunnigan,CA,95937,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,38.862885,-121.951531,TESLA,US,GAS_STATION,
ELEC,Towne Center - Tesla Supercharger,4192 Veterans Memorial Dr,Batavia,NY,14020,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,43.014708,-78.204295,J1772COMBO TESLA,US,SHOPPING_CENTER,
ELEC,Metropark Square - Tesla Supercharger,8888  Metropark Drive,"Shenandoah, TX",TX,77385,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,30.194973,-95.45245,TESLA,US,SHOPPING_CENTER,
ELEC,Mobil - Tesla Supercharger,5200  South Jefferson Street,Lamont,FL,32336,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,30.47235,-83.89226,TESLA,US,SHOPPING_CENTER,
ELEC,Target - Tesla Supercharger,838 Sunrise Highway,Bay Shore,NY,11706,877-798-3752,24 hours daily,A D Debit M V,,,12,GPS,40.727885,-73.276951,TESLA,US,SHOPPING_CENTER,
ELEC,The Galleria at Fort Lauderdale - Tesla Supercharger,2414  East Sunrise Boulevard,Fort Lauderdale,FL,33304,877-798-3752,24 hours daily,A D Debit M V,,,16,GPS,26.13607,-80.11529,TESLA,US,SHOPPING_CENTER,
ELEC,Huck's - Tesla Supercharger,1  Gateway Dr,Washington,IN,47501,877-798-3752,24 hours daily,A D Debit M V,,,8,GPS,38.652394,-87.133278,TESLA,US,SHOPPING_CENTER,
